BedroomAbvGr,BsmtCond,BsmtExposure,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,ExterCond,ExterQual,FireplaceQu,Fireplaces,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageType,GrLivArea,HalfBath,HeatingQC,Id,KitchenAbvGr,KitchenQual,LandContour,LandSlope,LotFrontage,LotShape,MasVnrType,MiscVal,OverallCond,OverallQual,PavedDrive,PoolQC,SalePrice,Street,TotRmsAbvGrd,TotalBsmtSF,Utilities,Remodelled_ago,Sold_ago,Garage_ago,FlrsSF,3SsnPorch1,EnclosedPorch1,MasVnrArea1,OpenPorchSF1,LowQualFinSF1,PoolArea1,ScreenPorch1,WoodDeckSF1,LotArea1,BsmtFinSFtot1,Alley_Grvl,BldgType_1Fam,BldgType_TwnhsE,BsmtFinType1_absent,BsmtFinType1_GLQ,BsmtFinType1_Unf,BsmtFinType1_Rec,BsmtFinType2_absent,Condition1_Feedr,Condition1_PosN,Electrical_SBrkr,Exterior1st_AsbShng,Exterior1st_BrkFace,Exterior1st_CemntBd,Exterior1st_VinylSd,Exterior2nd_AsbShng,Exterior2nd_CmentBd,Exterior2nd_ImStucc,Exterior2nd_VinylSd,Fence_absent,Foundation_PConc,Foundation_Slab,Heating_GasA,HouseStyle_2Story,HouseStyle_1Story,HouseStyle_2.5Fin,LotConfig_CulDSac,MSSubClass_60,MSSubClass_120,MSSubClass_20,MSSubClass_30,MSZoning_FV,MSZoning_RL,Neighborhood_Sawyer,Neighborhood_SWISU,Neighborhood_OldTown,Neighborhood_NridgHt,Neighborhood_NoRidge,Neighborhood_NWAmes,Neighborhood_NPkVill,Neighborhood_NAmes,Neighborhood_Mitchel,Neighborhood_MeadowV,Neighborhood_IDOTRR,Neighborhood_Gilbert,Neighborhood_Edwards,Neighborhood_CollgCr,Neighborhood_BrDale,Neighborhood_Blmngtn,RoofMatl_WdShngl,RoofStyle_Hip,SaleCondition_Partial,SaleCondition_Normal,SaleType_New
3,1,2,0,0,4,364.0,1,3,3,0,0,2,7,484.0,2,3,1,3,2,1040.0,0,3,1283,1,4,3,2,61.0,2,0,0,7,5,2,0,150500.0,1,5,1040.0,1,31,8,0,1040.0,0,0,0,0,0,0,1,0,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4,1,3,0,0,3,912.0,1,3,3,0,0,2,7,0.0,0,0,0,0,0,1824.0,2,3,1284,2,3,0,2,94.0,3,0,0,5,6,2,0,139000.0,1,8,912.0,1,0,7,-1971,1824.0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
4,1,1,0,0,3,804.0,1,3,3,2,1,2,5,336.0,1,3,1,3,2,2447.0,0,5,1285,1,4,3,2,50.0,3,0,0,7,6,2,0,169000.0,1,10,804.0,1,71,7,50,2447.0,0,1,0,0,0,0,1,2,2,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,1,1,0,0,3,780.0,1,2,3,2,1,1,7,280.0,1,3,1,3,2,1412.0,0,5,1286,1,3,3,2,50.0,3,0,0,6,6,2,0,132500.0,1,6,780.0,1,11,8,0,1412.0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,1,1,1,0,3,678.0,1,3,3,2,2,1,7,528.0,2,3,1,3,4,1328.0,1,3,1287,1,3,3,2,68.0,3,1,0,5,6,2,0,143000.0,1,6,1328.0,1,0,7,0,1328.0,0,0,3,1,0,0,0,0,2,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4,1,3,0,1,3,812.0,1,4,3,0,0,2,7,390.0,2,3,1,3,4,1582.0,0,2,1288,1,3,0,1,68.0,2,0,0,5,5,0,0,190000.0,1,7,1624.0,1,0,11,0,1582.0,0,0,3,3,0,0,0,1,4,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,1,1,1,0,4,343.0,1,3,4,3,1,2,7,499.0,2,3,3,3,4,1659.0,0,5,1289,1,5,3,2,40.0,2,0,0,5,8,2,0,278000.0,1,5,1501.0,1,0,8,0,1659.0,0,0,0,2,0,0,0,2,1,2,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,1,2,0,0,4,1085.0,1,3,4,2,1,2,7,753.0,3,3,3,3,5,1970.0,1,5,1290,1,5,3,2,86.0,2,2,0,5,8,2,0,281000.0,1,8,1085.0,1,0,11,0,1970.0,0,0,3,3,0,0,0,2,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3,1,3,1,0,3,138.0,1,3,3,2,1,1,7,484.0,2,3,2,3,4,1152.0,0,3,1291,1,3,3,2,68.0,2,1,0,7,5,2,0,180500.0,1,6,1152.0,1,0,7,0,1152.0,0,0,1,0,0,0,0,2,3,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
3,1,1,0,0,3,399.0,1,3,3,0,0,2,7,264.0,1,3,1,3,2,1302.0,1,3,1292,1,3,3,2,21.0,3,1,0,7,5,2,0,119500.0,1,6,630.0,1,0,8,0,1302.0,0,0,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4,1,1,0,0,3,994.0,0,3,3,0,0,2,5,432.0,1,3,2,3,4,2372.0,0,3,1293,2,3,3,2,60.0,3,0,0,4,5,2,0,107500.0,1,11,994.0,1,73,8,93,2372.0,0,0,0,4,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,1,1,0,0,4,638.0,1,3,3,1,1,2,7,528.0,2,3,2,3,4,1664.0,1,3,1294,1,3,3,2,78.0,3,0,0,5,7,2,0,162900.0,1,8,832.0,1,0,11,0,1664.0,0,0,0,2,0,0,1,0,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,1,1,1,0,3,697.0,1,3,3,0,0,1,7,572.0,2,3,1,3,2,864.0,0,3,1295,1,3,3,2,60.0,3,0,0,7,5,0,0,115000.0,1,5,864.0,1,35,11,2,864.0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
3,1,3,1,0,3,36.0,1,3,3,0,0,1,7,288.0,1,3,2,3,4,1052.0,1,4,1296,1,3,3,2,70.0,3,1,0,5,5,2,0,138500.0,1,5,1052.0,1,0,11,0,1052.0,0,0,1,0,0,0,0,2,2,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
3,1,2,1,0,3,344.0,1,4,3,0,0,2,7,525.0,2,3,2,3,4,1128.0,0,4,1297,1,3,3,2,80.0,3,1,0,6,5,2,0,155000.0,1,6,1120.0,1,0,9,0,1128.0,0,1,1,1,0,0,0,2,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
2,1,4,1,0,4,0.0,1,3,3,0,0,2,7,525.0,2,3,3,3,3,1072.0,0,4,1298,1,3,3,2,35.0,3,1,0,5,6,2,0,140000.0,1,5,547.0,1,1,11,0,1072.0,0,0,1,2,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
3,1,4,2,0,5,466.0,1,3,5,2,3,2,7,1418.0,2,3,3,3,4,5642.0,1,5,1299,1,5,1,2,313.0,0,2,0,5,10,2,4,160000.0,1,12,6110.0,1,0,9,0,5642.0,0,0,3,4,0,1,0,2,4,3,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1
3,1,1,1,0,3,0.0,1,3,3,0,0,1,7,305.0,1,3,2,3,4,1246.0,1,5,1300,1,4,3,2,75.0,3,0,0,7,5,2,0,154000.0,1,6,1246.0,1,35,7,0,1246.0,0,0,0,0,0,0,0,2,1,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
3,1,1,0,0,4,284.0,1,3,4,1,1,2,7,490.0,2,3,3,3,4,1983.0,1,5,1301,1,4,3,2,68.0,2,0,0,5,7,2,0,225000.0,1,9,978.0,1,0,8,0,1983.0,0,0,2,0,0,0,0,0,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3,1,1,0,0,3,224.0,1,3,3,2,2,1,7,213.0,1,3,1,3,4,1494.0,0,2,1302,1,4,1,2,68.0,2,0,0,7,6,1,0,177500.0,1,7,771.0,1,8,8,0,1494.0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,1,1,1,0,4,425.0,1,3,4,1,1,2,7,844.0,3,3,2,3,4,2526.0,1,5,1303,1,4,3,2,92.0,3,1,0,5,8,2,0,290000.0,1,8,1165.0,1,0,11,0,2526.0,0,0,2,3,0,0,0,2,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
3,1,3,0,0,4,1616.0,1,3,4,0,0,2,7,834.0,3,3,2,3,4,1616.0,0,5,1304,1,4,3,2,73.0,3,1,0,5,7,2,0,232000.0,1,7,1616.0,1,0,11,0,1616.0,0,0,2,2,0,0,0,2,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,1,1,0,0,4,976.0,1,3,4,0,0,2,3,380.0,2,3,1,3,2,1708.0,0,5,1305,1,4,3,2,32.0,3,2,0,5,7,2,0,130000.0,1,7,976.0,1,0,11,0,1708.0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2,1,1,1,0,5,80.0,1,3,4,3,2,2,7,840.0,2,3,3,3,4,1652.0,0,5,1306,1,5,3,2,108.0,2,2,0,5,9,2,0,325000.0,1,6,1652.0,1,1,8,0,1652.0,0,0,2,3,0,0,0,3,3,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2,1,1,0,0,4,1368.0,1,3,4,2,1,2,7,474.0,2,3,2,3,4,1368.0,0,5,1307,1,4,3,2,48.0,2,2,0,5,7,2,0,202500.0,1,6,1368.0,1,1,11,0,1368.0,0,0,1,2,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3,2,1,1,0,4,244.0,1,4,3,0,0,1,7,480.0,2,3,1,3,2,990.0,0,5,1308,1,3,3,2,60.0,3,0,0,5,5,2,0,138000.0,1,5,990.0,1,1,8,6,990.0,0,0,0,2,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2,1,1,1,0,3,172.0,1,3,3,0,0,1,7,528.0,2,3,1,3,4,1122.0,0,5,1309,1,4,3,2,100.0,3,0,0,7,5,2,0,147000.0,1,6,924.0,1,57,9,0,1122.0,0,0,0,2,0,0,0,0,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,1,1,1,0,4,78.0,1,3,3,0,0,2,7,496.0,2,3,2,3,4,1294.0,0,4,1310,1,4,3,2,68.0,3,1,0,5,6,2,0,179200.0,1,6,1278.0,1,0,9,0,1294.0,0,0,1,2,0,0,0,1,1,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,1,3,1,0,4,496.0,1,4,4,1,2,2,7,567.0,2,3,3,3,4,1902.0,0,3,1311,1,5,3,2,100.0,3,0,0,8,7,2,0,335000.0,1,7,1902.0,1,43,7,0,1902.0,0,1,0,4,0,0,0,0,3,2,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,1,1,1,0,4,349.0,1,3,4,0,0,2,7,508.0,2,3,2,3,4,1274.0,0,5,1312,1,4,3,2,68.0,3,1,0,5,7,2,0,203000.0,1,6,1274.0,1,2,10,0,1274.0,0,0,1,3,0,0,0,2,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
4,1,1,0,0,5,971.0,1,3,4,3,1,2,7,750.0,2,4,2,4,4,2810.0,1,5,1313,1,4,3,2,68.0,2,1,0,5,8,2,0,302000.0,1,9,1453.0,1,0,10,0,2810.0,0,0,2,0,0,0,0,3,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,1,1,0,0,4,1393.0,1,3,4,1,1,2,7,779.0,3,3,3,3,5,2599.0,1,5,1314,1,4,3,2,108.0,2,1,0,5,9,2,0,333168.0,1,10,1393.0,1,0,7,0,2599.0,0,0,1,2,0,0,0,3,3,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,1,1,1,0,3,216.0,1,3,3,1,1,1,7,280.0,1,3,1,3,2,948.0,0,5,1315,1,3,3,2,60.0,3,0,0,6,4,2,0,119000.0,1,5,948.0,1,0,10,2,948.0,0,0,0,2,0,0,0,0,2,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
4,1,2,0,0,0,176.0,1,3,3,2,2,2,7,576.0,2,3,1,3,4,2112.0,1,3,1316,1,3,3,2,85.0,3,0,0,5,6,2,0,206900.0,1,9,952.0,1,0,9,0,2112.0,0,0,0,0,0,0,0,2,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,1,4,1,0,5,1622.0,1,3,4,2,1,2,7,860.0,3,3,2,3,4,1630.0,0,5,1317,1,5,3,2,61.0,2,2,0,5,8,2,0,295493.0,1,8,1622.0,1,0,8,0,1630.0,0,0,2,2,0,0,0,2,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2,2,1,0,0,5,1352.0,1,3,4,2,1,2,7,466.0,2,3,2,3,4,1352.0,0,5,1318,1,4,3,2,47.0,3,0,0,5,7,2,0,208900.0,1,5,1352.0,1,1,10,0,1352.0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3,1,4,0,0,4,1753.0,1,3,4,1,1,2,7,748.0,3,3,2,3,4,1787.0,0,5,1319,1,4,3,2,68.0,1,1,0,5,8,2,0,275000.0,1,7,1753.0,1,1,11,0,1787.0,0,0,1,3,0,0,0,2,3,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
3,1,1,0,0,3,372.0,1,3,3,0,0,1,7,248.0,1,3,1,3,4,948.0,0,5,1320,1,3,1,2,75.0,3,1,0,5,4,2,0,111000.0,1,5,864.0,1,0,10,0,948.0,0,0,1,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
3,1,1,1,0,3,628.0,1,3,3,2,2,1,7,442.0,2,3,2,3,4,1478.0,1,4,1321,1,3,3,2,70.0,3,0,0,3,6,2,0,156500.0,1,6,1478.0,1,0,8,0,1478.0,0,0,0,0,0,0,1,1,2,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
2,0,0,0,0,0,0.0,0,3,3,0,0,1,7,287.0,1,2,1,3,2,720.0,0,3,1322,1,3,3,2,68.0,2,0,0,6,3,2,0,72500.0,1,4,0.0,1,1,9,6,720.0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
3,1,1,1,0,4,76.0,1,3,4,1,1,2,7,564.0,2,3,2,3,4,1923.0,1,5,1323,1,4,3,2,107.0,2,0,0,5,7,2,0,190000.0,1,8,750.0,1,0,7,0,1923.0,0,0,0,2,0,0,0,2,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,1,1,0,0,3,140.0,1,3,2,0,0,1,7,0.0,0,0,0,0,0,708.0,0,4,1324,1,2,2,2,50.0,3,0,0,7,4,2,0,82500.0,1,5,420.0,1,10,8,-1940,708.0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2,1,3,0,0,5,1795.0,1,3,4,2,1,2,7,895.0,3,3,2,3,4,1795.0,0,5,1325,1,4,3,2,75.0,3,1,0,5,8,2,0,147000.0,1,7,1795.0,1,1,10,1,1795.0,0,0,3,2,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2,0,1,0,0,3,796.0,0,3,3,0,0,1,7,0.0,0,0,0,0,0,796.0,0,2,1326,1,3,3,2,40.0,3,0,0,4,4,0,0,55000.0,1,5,796.0,1,28,9,-1922,796.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3,1,1,0,0,3,0.0,1,3,3,0,0,1,7,0.0,0,0,0,0,0,774.0,0,5,1327,1,4,1,1,70.0,3,0,0,6,3,2,0,79000.0,1,6,544.0,1,75,10,-1931,774.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3,1,1,0,1,3,175.0,1,4,4,3,1,1,7,264.0,1,3,1,3,4,816.0,0,5,1328,1,4,3,2,60.0,3,0,0,9,5,2,0,130500.0,1,5,816.0,1,26,9,0,816.0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
5,1,1,0,0,4,1017.0,1,4,4,1,2,2,4,520.0,2,3,1,2,2,2792.0,0,5,1329,1,3,3,2,60.0,3,0,1150,7,6,2,0,256000.0,1,8,1510.0,1,30,9,0,2792.0,0,0,0,4,0,0,1,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,1,1,0,0,4,935.0,1,3,3,1,1,2,7,462.0,2,3,3,3,4,1632.0,1,4,1330,1,3,3,2,63.0,2,0,0,5,7,2,0,176500.0,1,8,935.0,1,0,11,0,1632.0,0,0,0,2,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
3,2,3,0,0,4,1588.0,1,3,4,2,1,2,7,825.0,3,3,2,3,4,1588.0,0,5,1331,1,4,3,2,85.0,3,2,0,5,8,2,0,227000.0,1,7,1588.0,1,0,10,0,1588.0,0,0,3,2,0,0,0,1,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
3,1,3,0,0,3,428.0,1,3,3,0,0,1,7,576.0,2,3,1,3,2,954.0,0,4,1332,1,3,3,2,55.0,2,0,0,5,5,2,0,132500.0,1,6,911.0,1,0,11,0,954.0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2,1,2,1,0,3,126.0,1,3,3,2,1,1,7,288.0,1,2,1,2,2,816.0,0,5,1333,1,3,3,1,67.0,3,0,0,6,4,2,0,100000.0,1,3,816.0,1,20,8,20,816.0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2,1,1,0,0,3,803.0,1,3,3,0,0,1,7,297.0,1,3,1,3,2,1360.0,1,5,1334,1,4,3,2,60.0,3,0,0,6,5,2,0,125500.0,1,6,803.0,1,57,11,13,1360.0,0,1,0,2,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3,1,1,0,0,3,0.0,1,3,3,0,0,1,6,440.0,2,3,1,3,4,1365.0,1,3,1335,1,3,3,2,24.0,3,0,0,6,5,2,0,125000.0,1,7,765.0,1,0,8,0,1365.0,0,0,2,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2,1,1,0,1,4,664.0,1,3,3,1,1,2,7,630.0,2,3,2,3,4,1334.0,0,3,1336,1,3,3,2,80.0,3,1,0,5,6,2,0,167900.0,1,6,1350.0,1,0,8,0,1334.0,0,0,2,1,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
